Host Response Rate,Latitude,Longitude,Accomodates,Bathrooms,Bedrooms,Beds,Price,Guests Included,Min Nights,Reviews,Overall Rating,Accuracy Rating,Cleanliness Rating,Checkin Rating,Communication Rating,Location Rating,Value Rating,Host Response Time_a few days or more,Host Response Time_within a day,Host Response Time_within a few hours,Host Response Time_within an hour,Is Superhost_t,neighbourhood_Alt-Treptow,neighbourhood_Charlottenburg,neighbourhood_Friedrichshain,neighbourhood_Kreuzberg,neighbourhood_Lichtenberg,neighbourhood_Mitte,neighbourhood_Moabit,neighbourhood_NeukÃ¶lln,neighbourhood_Other,neighbourhood_Pankow,neighbourhood_Prenzlauer Berg,neighbourhood_Reinickendorf,neighbourhood_Rummelsburg,neighbourhood_SchÃ¶neberg,neighbourhood_Steglitz,neighbourhood_Tempelhof,neighbourhood_Tiergarten,neighbourhood_Wedding,neighbourhood_WeiÃensee,neighbourhood_Westend,neighbourhood_Wilmersdorf,Neighborhood Group_Friedrichshain-Kreuzberg,Neighborhood Group_Lichtenberg,Neighborhood Group_Marzahn - Hellersdorf,Neighborhood Group_Mitte,Neighborhood Group_NeukÃ¶lln,Neighborhood Group_Pankow,Neighborhood Group_Reinickendorf,Neighborhood Group_Spandau,Neighborhood Group_Steglitz - Zehlendorf,Neighborhood Group_Tempelhof - SchÃ¶neberg,Neighborhood Group_Treptow - KÃ¶penick,Is Exact Location_t,Property Type_Bed and breakfast,Property Type_Boat,Property Type_Boutique hotel,Property Type_Bungalow,Property Type_Cabin,Property Type_Condominium,Property Type_Cottage,Property Type_Earth house,Property Type_Guest suite,Property Type_Guesthouse,Property Type_Hostel,Property Type_Hotel,Property Type_House,Property Type_Houseboat,Property Type_Loft,Property Type_Other,Property Type_Serviced apartment,Property Type_Tiny house,Property Type_Townhouse,Property Type_Villa,Room Type_Private room,Room Type_Shared room,Instant Bookable_t
100.0,52.52962,13.38821,4,1.0,1.0,1.0,67.0,2,1,223,89.0,9.0,9.0,9.0,8.0,10.0,9.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,52.50107,13.46379,2,1.0,1.0,1.0,25.0,1,3,55,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
67.0,52.49271,13.41831,1,1.0,1.0,1.0,39.0,1,1,254,93.0,10.0,9.0,9.0,9.0,10.0,9.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,52.49004,13.42697,2,1.0,1.0,1.0,35.0,1,2,201,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
99.0,52.52799,13.41145,8,1.0,2.0,4.0,200.0,1,2,141,91.0,9.0,9.0,10.0,9.0,10.0,9.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,52.49713,13.43557,2,1.0,1.0,1.0,35.0,1,2,111,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,52.54163,13.42536,2,1.0,0.0,1.0,40.0,1,2,155,85.0,9.0,9.0,9.0,9.0,9.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,52.51006,13.4673,2,1.0,1.0,1.0,49.0,1,2,150,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,52.51887,13.33145,2,1.0,1.0,1.0,48.0,1,3,51,88.0,10.0,8.0,10.0,10.0,9.0,9.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89.0,52.49037,13.38485,2,1.0,1.0,1.0,65.0,2,1,22,98.0,10.0,10.0,9.0,10.0,10.0,10.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,52.54802,13.4131,2,1.0,1.0,1.0,68.0,1,5,139,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,52.45885,13.38725,4,1.0,1.0,1.0,55.0,2,3,175,92.0,10.0,10.0,10.0,9.0,10.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,52.54472,13.42679,2,1.0,1.0,1.0,41.0,1,30,24,94.0,10.0,10.0,10.0,9.0,10.0,10.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,52.53427,13.43387,2,1.0,0.0,1.0,63.0,1,1,392,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,52.48513,13.42968,2,1.0,1.0,1.0,33.0,2,2,10,90.0,10.0,9.0,10.0,9.0,9.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,52.527,13.4196,2,1.0,1.0,1.0,30.0,1,3,233,80.0,9.0,7.0,9.0,9.0,9.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,52.50684,13.47012,2,1.0,1.0,1.0,28.0,1,1,194,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,52.50329,13.42017,2,1.0,1.0,1.0,40.0,1,3,227,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,52.52071,13.45352,2,1.0,1.0,1.0,40.0,1,2,150,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,52.56098,13.37769,3,1.0,1.0,2.0,35.0,2,3,3,87.0,7.0,7.0,10.0,8.0,9.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,52.53717,13.39756,2,1.0,1.0,1.0,68.0,1,1,121,93.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,52.50852,13.39192,2,1.0,1.0,1.0,55.0,1,5,19,99.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.0,52.54325,13.37606,9,1.0,3.0,5.0,65.0,2,4,281,91.0,10.0,8.0,10.0,10.0,9.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,52.49388,13.38399,2,1.0,1.0,1.0,28.0,1,7,15,94.0,10.0,8.0,10.0,10.0,10.0,9.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,52.52148,13.40475,2,1.0,0.0,1.0,75.0,1,4,177,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.0,52.53183,13.34007,2,1.0,1.0,1.0,55.0,1,2,61,89.0,9.0,9.0,10.0,9.0,9.0,9.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,52.52595,13.41288,4,1.0,2.0,4.0,70.0,1,3,67,91.0,9.0,10.0,9.0,9.0,10.0,9.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,52.47428,13.42031,2,1.0,1.0,1.0,26.0,1,3,13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,52.53189,13.34913,4,1.0,1.0,1.0,65.0,2,3,23,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,52.56398,13.40113,1,1.0,1.0,1.0,35.0,1,2,16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,52.52881,13.38847,6,1.0,1.0,2.0,84.0,2,1,273,94.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,52.53037,13.43091,2,1.0,1.0,1.0,84.0,2,3,75,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,52.53303,13.42747,2,1.0,1.0,1.0,80.0,1,7,2,100.0,8.0,9.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,52.52833,13.47044,1,1.0,1.0,1.0,27.0,1,1,108,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,52.48383,13.3616,3,1.0,1.0,1.0,35.0,2,2,75,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,52.44937,13.34391,2,1.0,1.0,0.0,49.0,1,25,25,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,52.52335,13.35207,2,2.0,1.0,1.0,70.0,2,1,180,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
100.0,52.48179,13.34815,15,2.0,4.0,10.0,294.0,6,3,37,92.0,10.0,9.0,10.0,10.0,9.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,52.53622,13.39916,2,1.0,1.0,1.0,48.0,1,4,41,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,52.52112,13.4333,6,1.0,1.0,3.0,85.0,2,4,128,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87.0,52.52553,13.40889,9,1.0,2.0,8.0,150.0,4,3,111,93.0,9.0,9.0,10.0,10.0,10.0,9.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,52.51042,13.49366,3,1.0,0.0,2.0,50.0,1,2,18,88.0,9.0,9.0,9.0,9.0,8.0,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100.0,52.51795,13.46322,6,1.0,2.0,3.0,85.0,2,3,71,95.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,52.52862,13.38875,4,1.0,1.0,1.0,75.0,2,1,234,87.0,9.0,9.0,9.0,9.0,9.0,9.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,52.4803,13.43052,4,1.0,2.0,2.0,70.0,1,3,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,52.49691,13.47192,2,1.0,1.0,1.0,99.0,1,1,137,96.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
100.0,52.54997,13.41823,5,1.0,3.0,3.0,150.0,5,3,39,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,52.56868,13.39969,12,1.5,3.0,15.0,170.0,4,2,125,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,52.49345,13.42141,2,1.0,1.0,1.0,70.0,1,3,161,91.0,10.0,9.0,10.0,9.0,10.0,9.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,52.51946,13.46924,10,1.0,2.0,5.0,200.0,4,3,43,82.0,9.0,8.0,9.0,10.0,9.0,8.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,52.48386,13.43225,6,1.0,2.0,2.0,79.0,2,5,14,99.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,52.51265,13.44965,2,1.0,1.0,1.0,75.0,1,59,115,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.0,52.46876,13.43298,2,1.0,1.0,1.0,42.0,1,3,16,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
50.0,52.53957,13.40408,2,1.0,1.0,1.0,90.0,1,4,19,100.0,10.0,10.0,9.0,10.0,10.0,10.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,52.53035,13.38851,2,1.0,1.0,1.0,45.0,1,1,127,89.0,9.0,10.0,9.0,9.0,10.0,9.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94.0,52.51932,13.31983,3,1.0,1.0,1.0,22.0,1,1,133,88.0,10.0,9.0,9.0,10.0,10.0,9.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,52.54334,13.3483,6,1.0,1.0,3.0,80.0,1,1,373,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100.0,52.42684,13.56868,2,1.0,1.0,2.0,22.0,1,2,2,90.0,9.0,9.0,10.0,10.0,9.0,9.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
100.0,52.5107,13.45076,2,1.0,1.0,1.0,39.0,1,3,241,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,52.55235,13.40623,3,1.0,2.0,2.0,89.0,2,5,38,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,52.54266,13.41982,4,1.0,1.0,2.0,80.0,2,3,75,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,52.53371,13.42625,2,1.0,1.0,1.0,65.0,1,2,22,95.0,9.0,10.0,9.0,9.0,10.0,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,52.47995,13.44996,3,1.0,1.0,2.0,35.0,1,2,102,94.0,10.0,9.0,10.0,10.0,9.0,9.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,52.46791,13.43401,2,1.0,1.0,1.0,35.0,1,3,0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,52.53032,13.38924,4,1.0,1.0,1.0,80.0,2,1,165,91.0,10.0,10.0,9.0,9.0,10.0,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,52.53622,13.37763,1,1.0,1.0,1.0,58.0,1,2,209,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,52.53092,13.40357,4,1.0,2.0,3.0,74.0,2,2,336,88.0,9.0,9.0,9.0,9.0,10.0,9.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,52.50892,13.45644,1,2.0,1.0,1.0,40.0,1,2,42,97.0,10.0,9.0,10.0,10.0,9.0,10.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,52.52635,13.38676,2,1.0,0.0,2.0,99.0,2,2,76,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
